OrderID,CustID,RestID,Discount,ItemLine,Price
3343,500,54,60,Chips Potato Swt Chilli Sour,118
3344,322,38,20,Sea Bass - Whole,430
3344,322,38,20,Bread - Crusty Italian Poly,151
3344,322,38,20,Ecolab Digiclean Mild Fm,52
3345,21,7,30,Soup Knorr Chili With Beans,378
3345,21,7,30,Beer - Muskoka Cream Ale,211
3345,21,7,30,Gelatine Powder,239
3345,21,7,30,Wine - Chablis 2003 Champs,121
3346,321,95,40,"Bread - Multigrain, Loaf",483
3347,167,27,0,Slt - Individual Portions,119
3347,167,27,0,"Bread - Pumpernickle, Rounds",320
3348,199,44,20,Cookies - Amaretto,59
3348,199,44,20,Cookies - Amaretto,59
3348,199,44,20,Sachet,384
3349,261,81,20,Milk - Chocolate 250 Ml,436
3349,261,81,20,"Lamb - Pieces, Diced",284
3349,261,81,20,Bay Leaf Ground,322
3349,261,81,20,Milk - Chocolate 250 Ml,436
3350,341,9,40,Crush - Cream Soda,295
3350,341,9,40,Silicone Parch. 16.3x24.3,477
3350,341,9,40,"Bread - Bagels, Plain",457
3350,341,9,40,"Bread - Dark Rye, Loaf",111
3350,341,9,40,Pastry - Choclate Baked,463
3350,341,9,40,"Bread - Bagels, Plain",457
3351,26,86,0,Tomatoes - Orange,407
3351,26,86,0,Wine - Marlbourough Sauv Blanc,92
3351,26,86,0,Tomatoes - Orange,407
3352,66,74,20,"Chilli Paste, Hot Sambal Oelek",335
3352,66,74,20,Silicone Parch. 16.3x24.3,477
3353,481,31,20,Icecream - Dstk Cml And Fdg,401
3353,481,31,20,"Vermouth - Sweet, Cinzano",148
3354,478,40,50,Steam Pan Full Lid,257
3355,61,19,50,Cheese - Shred Cheddar / Mozza,221
3355,61,19,50,Flower - Potmums,309
3355,61,19,50,Tea - English Breakfast,367
3355,61,19,50,"Artichoke - Hearts, Canned",72
3355,61,19,50,Tea - English Breakfast,367
3355,61,19,50,Tea - English Breakfast,367
3356,226,10,40,Cardamon Ground,206
3356,226,10,40,Ocean Spray - Kiwi Strawberry,466
3356,226,10,40,Pasta - Cheese / Spinach Bauletti,78
3357,238,88,40,Coffee - Decaffeinato Coffee,374
3358,326,29,30,Poppy Seed,264
3359,498,92,20,Soy Protein,187
3359,498,92,20,"Pasta - Elbows, Macaroni, Dry",53
3359,498,92,20,V8 Pet,68
3359,498,92,20,Cheese - Cheddarsliced,285
3359,498,92,20,V8 Pet,68
3360,137,8,50,Tea - Mint,423
3360,137,8,50,Bagels Poppyseed,267
3361,291,82,60,Milk - Homo,422
3361,291,82,60,"Tendrils - Baby Pea, Organic",107
3361,291,82,60,Longos - Assorted Sandwich,451
3361,291,82,60,"Tendrils - Baby Pea, Organic",107
3361,291,82,60,Black Currants,399
3361,291,82,60,"Tendrils - Baby Pea, Organic",107
3362,239,36,30,Bread - Pumpernickel,256
3362,239,36,30,Ginger - Pickled,388
3362,239,36,30,Vacuum Bags 12x16,230
3362,239,36,30,Ginger - Pickled,388
3362,239,36,30,Bread - Pumpernickel,256
3363,266,89,30,Bread - Corn Muffaletta,367
3363,266,89,30,"Lobster - Tail, 3 - 4 Oz",420
3364,476,77,40,Wine - Chardonnay Mondavi,358
3365,361,74,60,Alize Red Passion,448
3365,361,74,60,Island Oasis - Banana Daiquiri,295
3365,361,74,60,Bread - Burger,241
3365,361,74,60,Sauce - Ranch Dressing,351
3365,361,74,60,Chocolate Bar - Oh Henry,365
3365,361,74,60,Stainless Steel Cleaner Vision,116
3366,114,90,30,"Salsify, Organic",298
3366,114,90,30,Juice - V8 Splash,486
3367,25,77,20,Cheese - Mix,402
3367,25,77,20,Gatorade - Orange,343
3367,25,77,20,Longos - Assorted Sandwich,451
3367,25,77,20,Longos - Assorted Sandwich,451
3367,25,77,20,Cheese - Mix,402
3368,437,29,20,Wine - Segura Viudas Aria Brut,234
3368,437,29,20,Sausage - Chorizo,92
3369,276,7,50,Wine - Shiraz Wolf Blass Premium,214
3369,276,7,50,Wine - Shiraz Wolf Blass Premium,214
3369,276,7,50,Beans - Wax,144
3369,276,7,50,Soup Knorr Chili With Beans,378
3369,276,7,50,Gelatine Powder,239
3369,276,7,50,Sour Puss Raspberry,94
3370,388,75,60,Coffee Beans - Chocolate,417
3370,388,75,60,Coffee Beans - Chocolate,417
3370,388,75,60,Oranges,193
3370,388,75,60,Juice - Lemon,97
3370,388,75,60,"Chicken - Base, Ultimate",172
3370,388,75,60,Coffee Beans - Chocolate,417
3371,287,33,40,"Nut - Pine Nuts, Whole",258
3371,287,33,40,"Nut - Pine Nuts, Whole",258
3372,177,12,50,"Water, Tap",182
3372,177,12,50,Fenngreek Seed,479
3372,177,12,50,Potatoes - Idaho 80 Count,444
3372,177,12,50,Salmon - Sockeye Raw,245
3372,177,12,50,Potatoes - Idaho 80 Count,444
3373,239,98,60,Sugar - Monocystal / Rock,212
3374,199,2,40,Bread - Pumpernickel,256
3374,199,2,40,"Doilies - 8, Paper",236
3374,199,2,40,Veal - Leg,198
3374,199,2,40,"Asparagus - Green, Fresh",364
3374,199,2,40,Beer - Camerons Cream Ale,314
3375,223,65,20,"Pasta - Spaghetti, Dry",358
3375,223,65,20,Cookies - Amaretto,59
3376,159,7,20,Cheese - Pied De Vents,110
3376,159,7,20,Soup Campbells Beef With Veg,471
3376,159,7,20,Ice Cream - Fudge Bars,223
3376,159,7,20,Cheese - Pied De Vents,110
3377,154,8,10,Alize Red Passion,448
3377,154,8,10,Tea - Mint,423
3377,154,8,10,"Wine - Niagara,vqa Reisling",231
3377,154,8,10,Compound - Passion Fruit,238
3377,154,8,10,Nacho Chips,398
3377,154,8,10,Bagelers - Cinn / Brown Sugar,472
3378,146,8,40,Alize Red Passion,448
3378,146,8,40,"Pasta - Fettuccine, Dry",258
3378,146,8,40,Bagelers - Cinn / Brown Sugar,472
3379,159,91,50,Cheese - Brie Roitelet,258
3379,159,91,50,"Orange - Canned, Mandarin",353
3379,159,91,50,Shrimp - Tiger 21/25,353
3379,159,91,50,Cheese - Brie Roitelet,258
3379,159,91,50,Cheese - Brie Roitelet,258
3379,159,91,50,Wine - Fume Blanc Fetzer,179
3380,212,3,50,"Beef - Roasted, Cooked",269
3380,212,3,50,Cheese - Mascarpone,216
3381,120,8,10,Lamb - Bones,138
3381,120,8,10,"Pasta - Fettuccine, Dry",258
3381,120,8,10,Nacho Chips,398
3382,61,3,60,Foie Gras,200
3382,61,3,60,Cheese - Mascarpone,216
3382,61,3,60,Beer - Creemore,120
3382,61,3,60,Cheese - Mascarpone,216
3383,353,81,10,Beer - Camerons Cream Ale,314
3383,353,81,10,Beer - Camerons Cream Ale,314
3383,353,81,10,Icecream - Dstk Strw Chseck,206
3383,353,81,10,Icecream - Dstk Strw Chseck,206
3383,353,81,10,Sauce - Hollandaise,139
3383,353,81,10,Icecream - Dstk Strw Chseck,206
3384,145,90,0,"Salsify, Organic",298
3385,472,95,40,"Nut - Walnut, Chopped",277
3385,472,95,40,Black Currants,399
3385,472,95,40,Pop - Club Soda Can,410
3385,472,95,40,"Yeast - Fresh, Fleischman",101
3385,472,95,40,Cookies Almond Hazelnut,114
3385,472,95,40,"Nut - Walnut, Chopped",277
3386,102,82,60,Black Currants,399
3386,102,82,60,Bread - Mini Hamburger Bun,389
3386,102,82,60,Juice - Apple Cider,88
3386,102,82,60,Wine - Guy Sage Touraine,69
3386,102,82,60,Cake - Dulce De Leche,149
3387,114,25,20,Skewers - Bamboo,382
3387,114,25,20,Island Oasis - Raspberry,182
3387,114,25,20,Tea - Herbal - 6 Asst,281
3387,114,25,20,Nacho Chips,398
3388,37,20,50,Cognac - Courvaisier,127
3388,37,20,50,Ice Cream - Turtles Stick Bar,114
3388,37,20,50,Beef - Tenderloin Tails,119
3389,491,63,40,Lettuce - Arugula,296
3389,491,63,40,Beer - Fruli,180
3389,491,63,40,"Iced Tea - Lemon, 460 Ml",130
3389,491,63,40,"Nut - Pecan, Pieces",284
3389,491,63,40,"Iced Tea - Lemon, 460 Ml",130
3389,491,63,40,"Nut - Pecan, Pieces",284
3390,262,33,10,Longos - Chicken Cordon Bleu,422
3391,138,60,60,Hummus - Spread,257
3391,138,60,60,"Glass - Wine, Plastic, Clear 5 Oz",224
3391,138,60,60,Hummus - Spread,257
3391,138,60,60,Sour Puss - Tangerine,291
3391,138,60,60,Sour Puss - Tangerine,291
3391,138,60,60,Sprouts - Bean,481
3392,267,63,40,Lettuce - Arugula,296
3392,267,63,40,Beer - Fruli,180
3392,267,63,40,Lettuce - Arugula,296
3393,24,5,60,Cookie Dough - Peanut Butter,110
3393,24,5,60,"Star Anise, Whole",67
3393,24,5,60,"Star Anise, Whole",67
3393,24,5,60,Eggplant Oriental,491
3393,24,5,60,Eggplant Oriental,491
3393,24,5,60,Canada Dry,258
3394,391,74,10,Island Oasis - Banana Daiquiri,295
3394,391,74,10,Silicone Parch. 16.3x24.3,477
3394,391,74,10,Crab Brie In Phyllo,148
3394,391,74,10,Chocolate Bar - Oh Henry,365
3394,391,74,10,Chocolate - Sugar Free Semi Choc,311
3395,84,19,30,Tea - English Breakfast,367
3395,84,19,30,Yoplait Drink,344
3396,114,62,10,Pork - Backs - Boneless,187
3396,114,62,10,"Nut - Hazelnut, Ground, Natural",445
3397,150,74,10,Dried Cranberries,195
3397,150,74,10,Island Oasis - Banana Daiquiri,295
3397,150,74,10,Dried Cranberries,195
3397,150,74,10,Chocolate Bar - Oh Henry,365
3398,168,38,0,Sausage - Breakfast,273
3398,168,38,0,Wine - Guy Sage Touraine,69
3398,168,38,0,Wine - Guy Sage Touraine,69
3398,168,38,0,Ecolab Digiclean Mild Fm,52
3399,486,56,50,Truffle Shells - White Chocolate,469
3399,486,56,50,Madeira,343
3399,486,56,50,Red Currant Jelly,290
3399,486,56,50,"Doilies - 8, Paper",236
3399,486,56,50,Cut Wakame - Hanawakaba,243
3400,129,81,30,Bay Leaf Ground,322
3401,370,62,10,Soup - Campbells Chili Veg,159
3401,370,62,10,Cheese - Shred Cheddar / Mozza,221
3401,370,62,10,Soup - Campbells Chili Veg,159
3401,370,62,10,Shark - Loin,249
3402,250,66,50,Cocktail Napkin Blue,131
3402,250,66,50,"Fish - Base, Bouillion",104
3402,250,66,50,"Fish - Base, Bouillion",104
3402,250,66,50,Tea - Earl Grey,215
3402,250,66,50,Tea - Earl Grey,215
3402,250,66,50,"Chicken - Wings, Tip Off",199
3403,333,35,10,Pop - Club Soda Can,410
3403,333,35,10,Puff Pastry - Sheets,97
3403,333,35,10,Wiberg Super Cure,484
3404,9,78,30,Rice - Long Grain,182
3404,9,78,30,Beef - Shank,490
3404,9,78,30,"Yogurt - Raspberry, 175 Gr",254
3404,9,78,30,"Yogurt - Raspberry, 175 Gr",254
3404,9,78,30,Beef - Shank,490
3405,281,58,10,Vinegar - White,422
3405,281,58,10,Cod - Black Whole Fillet,141
3406,388,96,0,Oil - Peanut,241
3406,388,96,0,Beans - Green,62
3406,388,96,0,Garbage Bags - Clear,190
3406,388,96,0,Bread - Malt,382
3407,72,13,0,Kumquat,280
3408,436,25,10,Tea - Herbal - 6 Asst,281
3408,436,25,10,Island Oasis - Raspberry,182
3409,182,50,50,Chicken - Tenderloin,139
3409,182,50,50,Muffin Batt - Choc Chk,431
3409,182,50,50,Wine - Pinot Grigio Collavini,64
3409,182,50,50,Wine - Ej Gallo Sierra Valley,293
3410,113,33,20,Coffee Beans - Chocolate,417
3410,113,33,20,"Nut - Pine Nuts, Whole",258
3410,113,33,20,Longos - Chicken Cordon Bleu,422
3410,113,33,20,"Nut - Pine Nuts, Whole",258
3411,413,98,60,Foil Cont Round,420
3411,413,98,60,Gooseberry,214
3411,413,98,60,Tea - Apple Green Tea,314
3412,31,8,10,Pastry - Choclate Baked,463
3412,31,8,10,Pastry - Choclate Baked,463
3412,31,8,10,Bagels Poppyseed,267
3412,31,8,10,"Pasta - Fettuccine, Dry",258
3412,31,8,10,"Vinegar - Balsamic, White",178
3413,344,52,0,Beef - Eye Of Round,225
3413,344,52,0,Beans - Kidney White,383
3413,344,52,0,Coffee Cup 12oz 5342cd,298
3414,202,24,50,Nacho Chips,398
3414,202,24,50,"Zucchini - Mini, Green",90
3414,202,24,50,Salt - Seasoned,273
3414,202,24,50,Chick Peas - Dried,267
3414,202,24,50,Coffee - Flavoured,94
3414,202,24,50,Pasta - Canelloni,113
3415,318,70,20,Pork - Ham Hocks - Smoked,98
3416,433,30,60,Bread - Raisin Walnut Oval,207
3416,433,30,60,Onions Granulated,449
3416,433,30,60,Onions Granulated,449
3416,433,30,60,Kale - Red,455
3416,433,30,60,Rappini - Andy Boy,83
3417,28,97,50,Nut - Pumpkin Seeds,453
3417,28,97,50,"Liqueur Banana, Ramazzotti",82
3417,28,97,50,"Tart Shells - Sweet, 2",208
3418,21,57,50,Compound - Strawberry,123
3419,132,43,60,"Cup - 6oz, Foam",407
3419,132,43,60,Veal - Insides Provini,134
3419,132,43,60,"Cup - 6oz, Foam",407
3419,132,43,60,Corn Kernels - Frozen,424
3420,443,15,30,Cookie - Dough Variety,400
3420,443,15,30,Ice Cream - Vanilla,329
3420,443,15,30,Seaweed Green Sheets,97
3420,443,15,30,Seaweed Green Sheets,97
3420,443,15,30,Butter Sweet,156
3421,378,2,40,Beer - Upper Canada Lager,127
3421,378,2,40,Bread - Pumpernickel,256
3421,378,2,40,"Asparagus - Green, Fresh",364
3421,378,2,40,Mushroom - Portebello,380
3422,391,15,0,Seaweed Green Sheets,97
3422,391,15,0,"Lamb - Leg, Diced",225
3422,391,15,0,Ice Cream - Vanilla,329
3423,290,47,60,Carbonated Water - Blackcherry,436
3424,495,98,60,Foil Cont Round,420
3424,495,98,60,Oneshot Automatic Soap System,351
3425,277,29,30,"Wine - White, Lindemans Bin 95",63
3425,277,29,30,Sausage - Chorizo,92
3425,277,29,30,Beef Flat Iron Steak,437
3426,369,16,0,"Crab - Back Fin Meat, Canned",135
3426,369,16,0,Beans - Soya Bean,494
3426,369,16,0,"Yeast - Fresh, Fleischman",101
3426,369,16,0,Pork - European Side Bacon,380
3426,369,16,0,Pepper - Pablano,395
3426,369,16,0,Pork Ham Prager,369
3427,68,93,0,Table Cloth 72x144 White,177
3427,68,93,0,Bacon Strip Precooked,418
3427,68,93,0,"Lobster - Tail, 3 - 4 Oz",420
3427,68,93,0,"Lobster - Tail, 3 - 4 Oz",420
3428,425,77,20,Wine - Chardonnay Mondavi,358
3428,425,77,20,Worcestershire Sauce,117
3428,425,77,20,Pepper - Chili Powder,252
3428,425,77,20,Pie Filling - Cherry,353
3429,250,20,10,Beef - Tenderloin Tails,119
3429,250,20,10,Russian Prince,88
3430,211,2,0,Veal - Leg,198
3430,211,2,0,"Asparagus - Green, Fresh",364
3430,211,2,0,Wine - Mondavi Coastal Private,127
3430,211,2,0,Gatorade - Cool Blue Raspberry,470
3431,143,61,40,Cookie Choc,307
3431,143,61,40,"Chilli Paste, Ginger Garlic",494
3431,143,61,40,Cheese - Wine,345
3431,143,61,40,"Tart Shells - Sweet, 3",293
3431,143,61,40,Wine - Winzer Krems Gruner,493
3431,143,61,40,Tomatoes - Grape,116
3432,279,82,30,Cake - Dulce De Leche,149
3432,279,82,30,Bread - Mini Hamburger Bun,389
3432,279,82,30,Cake - Dulce De Leche,149
3433,162,57,60,Pepper - Green Thai,244
3433,162,57,60,Cake Sheet Combo Party Pack,224
3433,162,57,60,Juice - Ocean Spray Cranberry,372
3433,162,57,60,Potatoes - Fingerling 4 Oz,178
3433,162,57,60,Cake Sheet Combo Party Pack,224
3433,162,57,60,Juice - Ocean Spray Cranberry,372
3434,491,26,30,Cheese - Swiss,396
3434,491,26,30,Wine - Black Tower Qr,365
3435,148,90,60,"Salsify, Organic",298
3435,148,90,60,Chicken Breast Halal,288
3435,148,90,60,Chicken Breast Halal,288
3435,148,90,60,Lamb Tenderloin Nz Fr,256
3436,193,54,60,Food Colouring - Orange,90
3436,193,54,60,Chips Potato Swt Chilli Sour,118
3436,193,54,60,Lotus Rootlets - Canned,318
3437,134,10,30,Pepper - Red Chili,272
3437,134,10,30,Table Cloth 54x54 Colour,366
3437,134,10,30,Cake - Mini Cheesecake,496
3437,134,10,30,Muffin Batt - Choc Chk,431
3437,134,10,30,Cake - Mini Cheesecake,496
3438,473,4,40,Barramundi,91
3438,473,4,40,Table Cloth 144x90 White,319
3439,237,69,10,Skirt - 24 Foot,289
3440,322,25,0,Island Oasis - Raspberry,182
3440,322,25,0,Nacho Chips,398
3441,443,74,40,Chocolate - Sugar Free Semi Choc,311
3441,443,74,40,Amarula Cream,282
3441,443,74,40,Alize Red Passion,448
3441,443,74,40,Cheese - Le Cheve Noir,77
3441,443,74,40,Cheese - Le Cheve Noir,77
3441,443,74,40,Easy Off Oven Cleaner,474
3442,147,10,50,Beef - Top Sirloin,153
3443,474,33,50,Longos - Chicken Cordon Bleu,422
3444,164,24,20,Lid Tray - 16in Dome,157
3445,46,61,20,Bagel - Sesame Seed Presliced,411
3445,46,61,20,Yokaline,402
3445,46,61,20,Ostrich - Prime Cut,499
3445,46,61,20,Wine - Winzer Krems Gruner,493
3445,46,61,20,Appetizer - Veg Assortment,216
3445,46,61,20,Bagel - Sesame Seed Presliced,411
3446,181,90,10,Chicken Breast Halal,288
3446,181,90,10,Lobak,214
3447,94,33,50,Coffee Beans - Chocolate,417
3447,94,33,50,Longos - Chicken Cordon Bleu,422
3447,94,33,50,Coffee Beans - Chocolate,417
3448,350,40,0,Thyme - Dried,162
3448,350,40,0,Steam Pan Full Lid,257
3448,350,40,0,"Soup - Knorr, Ministrone",272
3448,350,40,0,Sausage - Meat,443
3448,350,40,0,Trueblue - Blueberry Cranberry,162
3449,353,31,60,Devonshire Cream,465
3449,353,31,60,Pimento - Canned,165
3449,353,31,60,"Tart Shells - Sweet, 4",343
3449,353,31,60,Devonshire Cream,465
3450,26,76,0,Plastic Arrow Stir Stick,483
3450,26,76,0,Liquid Aminios Acid - Braggs,470
3450,26,76,0,Liquid Aminios Acid - Braggs,470
3450,26,76,0,Dooleys Toffee,107
3450,26,76,0,Liquid Aminios Acid - Braggs,470
3451,2,67,30,"Nut - Almond, Blanched, Sliced",416
3451,2,67,30,Hersey Shakes,112
3452,288,1,50,Sugar - Palm,375
3453,103,77,60,"Wine - Red, Antinori Santa",176
3453,103,77,60,Wine - Chardonnay Mondavi,358
3453,103,77,60,"Wine - Red, Antinori Santa",176
3453,103,77,60,Worcestershire Sauce,117
3453,103,77,60,Wine - Zonnebloem Pinotage,454
3453,103,77,60,Longos - Assorted Sandwich,451
3454,79,7,50,Wine - Shiraz Wolf Blass Premium,214
3454,79,7,50,Soup Knorr Chili With Beans,378
3454,79,7,50,Cheese - Pied De Vents,110
3454,79,7,50,Ice Cream - Fudge Bars,223
3454,79,7,50,Cheese - Pied De Vents,110
3454,79,7,50,"Fish - Base, Bouillion",104
3455,247,42,0,Apricots - Dried,428
3456,53,17,60,Smoked Tongue,71
3456,53,17,60,Breakfast Quesadillas,130
3456,53,17,60,"Pasta - Canelloni, Single Serve",341
3456,53,17,60,"Pasta - Canelloni, Single Serve",341
3456,53,17,60,"Pasta - Canelloni, Single Serve",341
3456,53,17,60,Food Colouring - Orange,90
3457,296,92,0,Beer - Mill St Organic,249
3457,296,92,0,Soy Protein,187
3457,296,92,0,Soy Protein,187
3458,65,88,30,Wine - Sauvignon Blanc,179
3458,65,88,30,"Wine - White, Schroder And Schyl",374
3458,65,88,30,Coffee - Decaffeinato Coffee,374
3458,65,88,30,Cardamon Seed / Pod,361
3458,65,88,30,Oil - Coconut,287
3458,65,88,30,"Yogurt - Banana, 175 Gr",297
3459,460,46,20,Wine - Two Oceans Cabernet,433
3459,460,46,20,"Soup - Knorr, Veg / Beef",204
3459,460,46,20,Spinach - Baby,351
3459,460,46,20,"Wine - White, Pinot Grigio",415
3459,460,46,20,Spinach - Baby,351
3459,460,46,20,"Turkey - Breast, Bone - In",247
3460,229,27,60,Beef - Tenderloin - Aa,294
3460,229,27,60,Flower - Carnations,426
3460,229,27,60,Potatoes - Yukon Gold 5 Oz,320
3461,14,81,50,"Mushroom - Enoki, Fresh",396
3461,14,81,50,Sauce - Hollandaise,139
3461,14,81,50,Icecream - Dstk Strw Chseck,206
3461,14,81,50,Pepper - Jalapeno,461
3462,188,36,0,"Plate - Foam, Bread And Butter",69
3462,188,36,0,"Plate - Foam, Bread And Butter",69
3463,387,19,50,Tea - English Breakfast,367
3463,387,19,50,Flower - Potmums,309
3463,387,19,50,Yoplait Drink,344
3464,46,41,0,Nantucket - Pomegranate Pear,53
3464,46,41,0,"Syrup - Monin, Irish Cream",72
3465,281,9,40,Beer - Heinekin,64
3465,281,9,40,"Bread - Bagels, Plain",457
3465,281,9,40,"Bread - Dark Rye, Loaf",111
3465,281,9,40,Yoghurt Tubes,137
3465,281,9,40,Pastry - Choclate Baked,463
3465,281,9,40,Crush - Cream Soda,295
3466,448,67,50,Hersey Shakes,112
3466,448,67,50,Towel - Roll White,266
3466,448,67,50,Cleaner - Comet,181
3467,297,83,60,Irish Cream - Butterscotch,177
3467,297,83,60,"Bar Mix - Pina Colada, 355 Ml",398
3468,449,18,20,Wine - Chateau Aqueria Tavel,295
3468,449,18,20,Nacho Chips,398
3469,30,93,30,Scallops - In Shell,251
3469,30,93,30,Tart - Pecan Butter Squares,440
3469,30,93,30,"Basil - Dry, Rubbed",384
3470,211,65,10,Lamb Tenderloin Nz Fr,256
3470,211,65,10,Appetizer - Chicken Satay,168
3470,211,65,10,Cookies - Amaretto,59
3470,211,65,10,Lamb Tenderloin Nz Fr,256
3470,211,65,10,Appetizer - Chicken Satay,168
3471,307,90,60,"Ranchero - Primerba, Paste",254
3471,307,90,60,Wine - Fat Bastard Merlot,211
3472,16,61,10,Tomatoes - Grape,116
3472,16,61,10,Cheese - Perron Cheddar,465
3472,16,61,10,Cheese - Wine,345
3472,16,61,10,"Chilli Paste, Ginger Garlic",494
3473,109,18,0,Barramundi,91
3474,409,57,50,Compound - Strawberry,123
3475,299,87,50,Sea Bass - Whole,430
3475,299,87,50,Longos - Chicken Cordon Bleu,422
3475,299,87,50,"Yeast - Fresh, Fleischman",101
3476,338,77,30,Pepper - Chili Powder,252
3477,254,59,30,Bread - 10 Grain Parisian,214
3477,254,59,30,Lobster - Tail 6 Oz,103
3477,254,59,30,Bread - 10 Grain Parisian,214
3477,254,59,30,Arctic Char - Fillets,173
3477,254,59,30,Cornflakes,236
3477,254,59,30,Arctic Char - Fillets,173
3478,391,13,0,"Crab - Claws, 26 - 30",309
3478,391,13,0,Puree - Guava,189
3478,391,13,0,"Doilies - 12, Paper",52
3478,391,13,0,Wine - Merlot Vina Carmen,491
3478,391,13,0,"Doilies - 12, Paper",52
3478,391,13,0,Bread - Focaccia Quarter,284
3479,384,86,60,"Crab - Dungeness, Whole, live",286
3479,384,86,60,Spring Roll Wrappers,202
3479,384,86,60,Vinegar - White Wine,236
3479,384,86,60,Carbonated Water - Lemon Lime,83
3479,384,86,60,Wine - Marlbourough Sauv Blanc,92
3480,105,96,30,Papayas,120
3480,105,96,30,Beans - Green,62
3480,105,96,30,Bread - Malt,382
3480,105,96,30,Chocolate - Compound Coating,403
3480,105,96,30,Garbage Bags - Clear,190
3480,105,96,30,Beans - Fava Fresh,366
3481,252,92,50,Soy Protein,187
3481,252,92,50,"Pasta - Elbows, Macaroni, Dry",53
3481,252,92,50,Cheese - Cheddarsliced,285
3482,315,63,40,Beer - Fruli,180
3482,315,63,40,"Nut - Pecan, Pieces",284
3482,315,63,40,Shrimp - Black Tiger 8 - 12,139
3482,315,63,40,Beer - Fruli,180
3483,20,32,30,Turnip - Mini,412
3483,20,32,30,Paper - Brown Paper Mini Cups,242
3483,20,32,30,Sauce - Vodka Blush,216
3484,238,74,60,Bread - Burger,241
3484,238,74,60,Cheese - Le Cheve Noir,77
3484,238,74,60,Chocolate Bar - Oh Henry,365
3484,238,74,60,Dried Cranberries,195
3484,238,74,60,Amarula Cream,282
3484,238,74,60,Sauce - Ranch Dressing,351
3485,443,78,10,Sour Cream,304
3485,443,78,10,Sour Cream,304
3485,443,78,10,Rice - Long Grain,182
3485,443,78,10,Rice - Long Grain,182
3485,443,78,10,Table Cloth 120 Round White,322
